seed,horizon,space,block,contrast_formula,contrast_of_l2_norms,quantity_definition,exploratory_only,claim_ceiling
5,256,state,net_buffer,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,net_buffer,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,net_buffer,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,net_buffer,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,net_buffer,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,scaler,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,scaler,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,scaler,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,scaler,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,scaler,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,theta,norm_C_minus_norm_A,0.0016219411127167405,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,theta,norm_B_minus_norm_D,0.0017085959902942705,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,theta,norm_D_minus_norm_A,-0.003504162811623246,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,theta,norm_B_minus_norm_C,-0.003417507934045716,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,theta,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,8.665487757752999e-05,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,v,norm_C_minus_norm_A,595.728663353817,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,v,norm_B_minus_norm_D,-135.99570955331728,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,v,norm_D_minus_norm_A,-4432.61676879524,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,v,norm_B_minus_norm_C,-5164.341141702374,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,256,state,v,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-731.7243729071342,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,observable,feature,norm_C_minus_norm_A,-0.0012547133577385239,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,observable,feature,norm_B_minus_norm_D,0.0954323097593317,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,observable,feature,norm_D_minus_norm_A,-0.04993288580924826,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,observable,feature,norm_B_minus_norm_C,0.046754137307821964,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,observable,feature,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.09668702311707023,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,observable,residual,norm_C_minus_norm_A,-0.642790075483791,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,observable,residual,norm_B_minus_norm_D,-0.40442042549408375,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,observable,residual,norm_D_minus_norm_A,-0.193710717902158,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,observable,residual,norm_B_minus_norm_C,0.04465893208754923,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,observable,residual,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.23836964998970722,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,EMA,norm_C_minus_norm_A,0.00010783595507746213,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,EMA,norm_B_minus_norm_D,0.00011176847692695446,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,EMA,norm_D_minus_norm_A,-0.00041648030855867546,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,EMA,norm_B_minus_norm_C,-0.00041254778670918313,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,EMA,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,3.932521849492332e-06,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,m,norm_C_minus_norm_A,10.377572742298923,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,m,norm_B_minus_norm_D,55.664899190908784,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,m,norm_D_minus_norm_A,-42.14451319375405,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,m,norm_B_minus_norm_C,3.1428132548558096,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,m,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,45.28732644860986,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,net_buffer,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,net_buffer,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,net_buffer,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,net_buffer,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,net_buffer,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,scaler,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,scaler,norm_B_minus_norm_D,64.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,scaler,norm_D_minus_norm_A,-64.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,scaler,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,scaler,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,64.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,theta,norm_C_minus_norm_A,-0.0006849709138805338,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,theta,norm_B_minus_norm_D,-0.0034285139672647347,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,theta,norm_D_minus_norm_A,-0.004579887937325111,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,theta,norm_B_minus_norm_C,-0.007323430990709312,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,theta,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.002743543053384201,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,v,norm_C_minus_norm_A,-724.5222746616346,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,v,norm_B_minus_norm_D,-41.30975099850912,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,v,norm_D_minus_norm_A,-8009.715924256641,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,v,norm_B_minus_norm_C,-7326.503400593516,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,500,state,v,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,683.2125236631255,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
